Air Quality Index,Water Quality Index,Deforestation loss(Mha),Label
323.452,76.861,24.43264,Extremely Bad
71.483,14.799,15.174776,Moderately Good
472.308,21.32,24.629062,Moderately Bad
353.469,33.454,16.235104,Moderately Bad
169.919,85.761,14.700137,Moderately Good
77.99,89.798,16.015901,Moderately Bad
349.611,74.688,23.277289,Extremely Bad
252.122,19.057,24.053884,Moderately Bad
201.763,16.815,11.693306,Extremely Good
254.222,3.39,14.826214,Moderately Good
433.936,98.28,15.156576,Extremely Bad
270.334,37.238,11.587198,Moderately Good
487.152,83.81,18.454624,Extremely Bad
488.025,71.485,19.159837,Extremely Bad
445.598,1.862,11.244585,Moderately Good
50.36,28.281,12.429123,Extremely Good
373.827,5.745,21.231593,Moderately Bad
120.409,80.603,22.656298,Moderately Bad
147.174,87.861,17.099382,Moderately Bad
138.337,63.769,10.779845,Moderately Good
324.907,72.189,21.66748,Extremely Bad
36.266,70.105,21.249832,Moderately Bad
497.587,15.1,18.642522,Moderately Bad
193.623,56.564,17.493518,Moderately Bad
480.006,63.106,20.079429,Extremely Bad
136.562,41.584,13.541554,Extremely Good
316.998,35.703,20.972456,Moderately Bad
431.46,65.985,19.783203,Extremely Bad
96.625,44.204,10.935419,Extremely Good
97.052,51.292,12.481391,Moderately Good
425.313,32.928,21.42816,Moderately Bad
469.885,44.699,21.048184,Moderately Bad
470.851,45.041,20.292412,Moderately Bad
28.349,5.14,24.605401,Moderately Good
107.592,23.835,21.138201,Moderately Good
408.47,5.132,24.623969,Moderately Bad
242.483,51.827,13.601086,Moderately Good
69.078,78.749,15.493464,Moderately Bad
75.392,7.057,11.22578,Extremely Good
38.578,86.529,20.464429,Moderately Bad
16.109,21.964,10.410743,Extremely Good
346.924,4.185,24.494743,Moderately Bad
439.678,3.564,11.554641,Moderately Good
137.912,51.745,18.41733,Moderately Bad
115.726,43.29,21.929459,Moderately Good
299.85,37.201,12.733718,Moderately Good
286.579,57.087,21.601404,Extremely Bad
99.414,27.587,13.617174,Extremely Good
269.37,90.067,23.114628,Extremely Bad
463.349,86.133,17.844935,Extremely Bad
177.299,43.804,19.147098,Moderately Good
415.03,84.624,17.020281,Extremely Bad
465.889,73.974,18.639775,Extremely Bad
24.901,20.081,19.423514,Moderately Good
254.817,37.642,23.695176,Moderately Bad
368.897,27.298,18.219081,Moderately Bad
40.948,33.285,14.825063,Extremely Good
344.209,6.253,13.696012,Moderately Good
190.393,70.783,14.639935,Moderately Good
465.436,40.699,22.872888,Moderately Bad
119.477,20.202,23.675623,Moderately Good
391.606,40.262,12.510791,Moderately Good
40.934,5.791,12.362492,Extremely Good
469.505,40.107,16.905211,Moderately Bad
392.266,10.894,19.216705,Moderately Bad
162.394,64.264,23.550966,Moderately Bad
268.782,19.714,24.179851,Moderately Bad
264.485,58.994,19.201534,Extremely Bad
135.013,99.075,18.867423,Moderately Bad
489.971,7.886,20.457222,Moderately Bad
304.86,46.477,21.545949,Moderately Bad
350.329,4.188,11.986252,Moderately Good
226.318,36.432,13.478407,Extremely Good
316.189,43.071,19.121663,Moderately Bad
104.506,31.4,20.504548,Moderately Good
21.485,67.229,16.540556,Moderately Bad
259.506,47.999,16.566903,Moderately Bad
404.496,19.754,13.761318,Moderately Good
404.828,40.725,14.995925,Moderately Good
52.856,95.548,14.067705,Moderately Good
368.777,22.004,20.044453,Moderately Bad
307.191,16.733,10.495029,Moderately Good
454.502,28.956,22.985582,Moderately Bad
115.995,85.849,13.177109,Moderately Good
186.383,69.633,22.479882,Moderately Bad
380.602,79.782,12.171822,Moderately Bad
88.776,5.872,16.048542,Moderately Good
494.914,75.225,12.338023,Moderately Bad
178.006,20.3,15.69051,Moderately Good
325.248,49.462,16.66236,Moderately Bad
222.278,97.093,20.837381,Moderately Bad
351.592,31.989,12.095008,Moderately Good
266.907,37.84,15.567206,Moderately Bad
247.306,4.197,21.037545,Moderately Good
7.98,53.361,15.417848,Moderately Bad
361.555,0.988,11.408497,Moderately Good
314.012,79.336,16.204699,Extremely Bad
454.487,27.767,13.026136,Moderately Good
314.699,13.312,21.392134,Moderately Bad
210.54,77.65,17.658242,Moderately Bad
452.393,27.708,14.299215,Moderately Good
255.709,60.774,21.851335,Extremely Bad
155.846,78.399,10.735839,Moderately Good
9.87,22.58,17.329634,Moderately Good
321.836,99.992,23.133733,Extremely Bad
83.994,84.462,10.087166,Moderately Good
49.357,57.886,20.407332,Moderately Bad
199.265,41.731,24.396203,Moderately Good
451.092,41.741,14.357483,Moderately Good
326.332,3.65,16.901692,Moderately Bad
61.781,74.76,18.507299,Moderately Bad
319.167,59.811,11.791865,Moderately Bad
480.976,69.594,10.449336,Moderately Bad
251.806,23.042,14.491634,Moderately Good
292.142,72.809,24.087618,Extremely Bad
337.043,27.546,10.968326,Moderately Good
138.212,39.999,11.621124,Extremely Good
302.41,83.654,15.461486,Extremely Bad
411.787,24.461,12.661137,Moderately Good
458.763,42.229,19.419954,Moderately Bad
373.911,84.841,11.583412,Moderately Bad
302.946,57.65,13.653297,Moderately Bad
420.603,40.652,20.908486,Moderately Bad
39.567,81.095,18.291038,Moderately Bad
88.927,66.999,21.668756,Moderately Bad
27.48,70.401,18.976708,Moderately Bad
223.338,64.309,17.916576,Moderately Bad
51.815,87.036,23.962229,Moderately Bad
339.52,87.331,21.61861,Extremely Bad
419.246,18.333,14.057101,Moderately Good
334.103,37.358,18.542956,Moderately Bad
174.166,92.485,24.172388,Moderately Bad
384.564,56.799,18.063244,Extremely Bad
459.711,92.92,19.402614,Extremely Bad
349.419,94.228,22.759897,Extremely Bad
273.942,98.457,21.711367,Extremely Bad
15.519,85.125,14.257694,Moderately Good
328.036,12.585,15.056327,Moderately Bad
163.346,79.646,19.483715,Moderately Bad
382.911,22.355,14.005114,Moderately Good
426.921,44.964,22.250274,Moderately Bad
134.485,52.051,22.849238,Moderately Bad
357.457,5.391,13.397709,Moderately Good
295.563,68.245,18.872942,Extremely Bad
383.931,72.949,15.483041,Extremely Bad
462.727,34.754,21.483858,Moderately Bad
268.478,83.635,21.138415,Extremely Bad
481.996,62.354,10.888922,Moderately Bad
207.781,92.057,23.311608,Moderately Bad
160.217,75.16,23.926304,Moderately Bad
44.62,7.351,13.966515,Extremely Good
451.164,28.501,12.219774,Moderately Good
314.71,5.265,11.287775,Moderately Good
35.221,26.924,15.076527,Moderately Good
385.209,18.184,16.181377,Moderately Bad
152.471,22.69,18.006988,Moderately Good
376.052,53.658,15.719863,Extremely Bad
4.287,24.219,20.693392,Moderately Good
273.589,11.909,17.953518,Moderately Bad
183.775,32.92,17.372129,Moderately Good
145.319,85.6,23.297687,Moderately Bad
10.998,89.923,24.007788,Moderately Bad
389.524,58.758,20.174525,Extremely Bad
479.627,96.16,18.118221,Extremely Bad
460.043,18.523,23.656358,Moderately Bad
324.701,28.847,16.907663,Moderately Bad
52.651,73.838,19.459788,Moderately Bad
449.667,98.877,18.523235,Extremely Bad
124.918,83.691,18.404213,Moderately Bad
440.95,52.823,20.429985,Extremely Bad
288.115,18.488,10.503618,Moderately Good
335.917,16.253,23.101405,Moderately Bad
417.323,79.678,14.214882,Moderately Bad
209.462,94.683,21.986001,Moderately Bad
403.121,42.022,11.459837,Moderately Good
452.984,94.559,13.121402,Moderately Bad
439.627,25.99,24.851903,Moderately Bad
367.043,9.741,10.857815,Moderately Good
209.721,74.366,11.93844,Moderately Good
112.637,69.413,10.792029,Moderately Good
152.601,85.48,20.990758,Moderately Bad
62.71,32.407,12.204396,Extremely Good
360.129,6.789,18.060094,Moderately Bad
430.455,69.53,22.98183,Extremely Bad
126.853,18.171,24.365613,Moderately Good
267.113,97.579,21.094035,Extremely Bad
198.101,65.645,19.929326,Moderately Bad
273.841,45.988,22.006081,Moderately Bad
481.357,75.333,10.54714,Moderately Bad
362.544,87.997,12.796636,Moderately Bad
403.794,9.766,18.148822,Moderately Bad
25.291,7.674,21.985896,Moderately Good
80.491,45.614,13.457305,Extremely Good
314.108,1.183,13.67928,Moderately Good
404.408,56.449,22.959015,Extremely Bad
132.01,83.801,18.320965,Moderately Bad
9.621,66.638,16.945378,Moderately Bad
353.693,36.101,14.622477,Moderately Good
22.138,65.212,23.494082,Moderately Bad
275.497,5.7,17.369085,Moderately Bad
376.335,50.289,22.031594,Extremely Bad
91.853,17.46,10.335864,Extremely Good
243.693,65.251,24.80522,Moderately Bad
438.712,7.958,13.018522,Moderately Good
401.821,90.152,10.297292,Moderately Bad
377.295,63.986,13.52147,Moderately Bad
89.792,40.427,16.724785,Moderately Good
111.459,14.346,22.175246,Moderately Good
283.964,96.937,22.000278,Extremely Bad
464.735,11.732,22.625327,Moderately Bad
389.447,85.038,11.262083,Moderately Bad
348.541,8.404,13.545339,Moderately Good
370.433,80.225,24.791775,Extremely Bad
211.391,93.457,13.422242,Moderately Good
17.069,51.858,23.687571,Moderately Bad
365.076,66.355,15.045918,Extremely Bad
373.001,92.697,11.133342,Moderately Bad
260.533,75.281,11.688928,Moderately Bad
67.673,65.29,21.098509,Moderately Bad
26.548,8.129,16.652803,Moderately Good
397.204,7.286,21.115328,Moderately Bad
213.439,3.434,12.270455,Extremely Good
235.616,21.402,19.153219,Moderately Good
251.602,40.094,19.736534,Moderately Bad
271.798,75.926,21.61452,Extremely Bad
369.069,38.569,23.385262,Moderately Bad
92.742,91.206,23.268608,Moderately Bad
32.163,22.73,15.938984,Moderately Good
9.415,82.105,14.335687,Moderately Good
466.811,49.916,18.148281,Moderately Bad
12.316,41.681,10.552824,Extremely Good
429.586,64.273,21.82403,Extremely Bad
494.014,73.925,11.939299,Moderately Bad
111.732,49.472,14.027998,Extremely Good
53.948,37.251,16.894809,Moderately Good
11.915,52.435,10.433609,Moderately Good
303.618,47.765,12.180941,Moderately Good
358.394,80.338,13.012025,Moderately Bad
374.746,97.236,24.336763,Extremely Bad
241.242,8.71,17.987683,Moderately Good
60.053,55.967,14.477772,Moderately Good
175.707,57.552,10.424717,Moderately Good
77.219,92.328,22.303846,Moderately Bad
437.148,88.639,20.63373,Extremely Bad
374.34,60.294,19.666415,Extremely Bad
373.321,4.331,23.037209,Moderately Bad
212.591,63.055,20.652466,Moderately Bad
314.947,74.709,13.3002,Moderately Bad
279.588,35.099,12.75019,Moderately Good
272.701,95.808,14.747869,Moderately Bad
160.028,2.53,23.980233,Moderately Good
73.217,84.607,21.957841,Moderately Bad
116.075,37.109,18.276775,Moderately Good
204.851,72.991,24.897571,Moderately Bad
263.636,0.435,10.082462,Moderately Good
340.851,59.46,10.579703,Moderately Bad
248.869,26.331,19.218747,Moderately Good
434.181,67.974,10.247149,Moderately Bad
3.629,89.939,12.078141,Moderately Good
245.666,64.572,15.655793,Moderately Bad
17.989,29.533,18.081011,Moderately Good
240.879,71.887,16.629135,Moderately Bad
345.754,32.6,20.617423,Moderately Bad
211.292,2.617,10.151354,Extremely Good
178.744,15.192,22.279868,Moderately Good
444.379,81.674,12.741022,Moderately Bad
176.116,59.095,20.610669,Moderately Bad
64.857,24.476,10.282797,Extremely Good
270.805,62.391,18.750676,Extremely Bad
462.733,8.11,10.794147,Moderately Good
106.224,9.056,16.703059,Moderately Good
32.865,98.28,10.030013,Moderately Good
306.07,59.464,10.370948,Moderately Bad
292.337,32.483,22.438531,Moderately Bad
157.59,83.105,23.623791,Moderately Bad
47.053,16.818,22.291343,Moderately Good
125.119,24.395,15.810667,Moderately Good
266.001,35.044,16.132813,Moderately Bad
195.93,74.726,18.871132,Moderately Bad
405.365,29.557,21.214503,Moderately Bad
213.523,79.615,17.763337,Moderately Bad
265.505,96.849,13.250149,Moderately Bad
79.198,26.938,20.119206,Moderately Good
204.784,78.037,17.52389,Moderately Bad
96.951,77.511,10.360527,Moderately Good
195.579,84.013,20.702318,Moderately Bad
350.825,4.616,14.034772,Moderately Good
183.418,89.695,21.058489,Moderately Bad
230.471,76.345,13.159628,Moderately Good
418.058,86.236,24.076803,Extremely Bad
469.759,57.192,12.693906,Moderately Bad
157.756,25.012,18.719458,Moderately Good
13.495,22.519,14.496594,Extremely Good
266.23,20.946,10.233082,Moderately Good
332.997,66.442,15.23233,Extremely Bad
219.328,53.828,21.964799,Moderately Bad
226.553,74.68,12.925304,Moderately Good
128.955,92.033,19.583418,Moderately Bad
225.289,26.546,20.823598,Moderately Good
269.239,95.886,10.791048,Moderately Bad
299.466,87.404,24.729272,Extremely Bad
269.4,6.416,10.228283,Moderately Good
2.039,40.773,22.097931,Moderately Good
475.946,77.963,18.370202,Extremely Bad
52.03,67.353,24.195965,Moderately Bad
221.905,64.347,23.821928,Moderately Bad
63.113,62.361,13.916332,Moderately Good
130.932,29.798,20.752365,Moderately Good
340.083,10.5,11.898389,Moderately Good
105.369,7.757,18.767769,Moderately Good
353.584,2.593,20.426805,Moderately Bad
496.821,11.921,18.574769,Moderately Bad
97.227,85.436,12.887528,Moderately Good
219.902,93.451,20.373563,Moderately Bad
5.577,82.455,21.61962,Moderately Bad
118.233,68.379,15.791897,Moderately Bad
216.543,63.551,23.795089,Moderately Bad
143.172,0.459,11.471417,Extremely Good
497.323,32.362,17.800087,Moderately Bad
445.087,90.623,11.558756,Moderately Bad
215.116,67.747,12.697366,Moderately Good
198.901,43.082,14.481735,Extremely Good
325.132,42.502,19.867485,Moderately Bad
314.167,20.913,15.695948,Moderately Bad
234.076,99.228,19.830839,Moderately Bad
304.384,49.982,22.141433,Moderately Bad
110.244,24.183,19.777982,Moderately Good
67.278,99.825,12.422353,Moderately Good
154.447,29.253,23.196199,Moderately Good
195.373,61.939,13.784432,Moderately Good
354.034,35.473,14.943718,Moderately Good
100.429,72.562,17.138009,Moderately Bad
234.49,67.512,20.959005,Moderately Bad
193.154,64.445,22.629553,Moderately Bad
420.719,2.384,12.215639,Moderately Good
145.155,82.993,18.566034,Moderately Bad
343.436,74.291,18.243717,Extremely Bad
185.291,11.364,10.181561,Extremely Good
125.465,60.109,24.915263,Moderately Bad
351.355,74.832,12.884571,Moderately Bad
254.238,56.079,22.907584,Extremely Bad
459.351,50.448,12.241919,Moderately Bad
275.65,10.619,11.214552,Moderately Good
185.456,10.063,10.063697,Extremely Good
470.544,7.79,11.674221,Moderately Good
423.843,32.323,23.457562,Moderately Bad
249.475,9.213,16.003189,Moderately Good
198.614,96.504,12.053887,Moderately Good
409.317,39.778,21.516643,Moderately Bad
402.817,60.494,22.273955,Extremely Bad
424.332,50.543,23.530173,Extremely Bad
258.879,22.695,22.719718,Moderately Bad
433.942,84.42,21.780524,Extremely Bad
229.015,21.898,20.901066,Moderately Good
343.534,64.048,11.348169,Moderately Bad
6.747,31.92,13.031119,Extremely Good
99.252,14.809,15.050701,Moderately Good
233.183,17.8,14.666796,Extremely Good
197.227,45.187,15.181327,Moderately Good
437.226,61.099,10.82229,Moderately Bad
442.962,27.703,24.727136,Moderately Bad
369.5,81.905,19.842973,Extremely Bad
476.451,34.052,12.375952,Moderately Good
139.676,20.655,20.934391,Moderately Good
404.593,71.272,24.09331,Extremely Bad
338.768,21.779,19.915431,Moderately Bad
249.718,75.449,20.187358,Moderately Bad
201.696,32.795,21.412135,Moderately Good
362.642,96.56,19.528511,Extremely Bad
348.904,3.945,24.335121,Moderately Bad
48.576,4.228,18.719708,Moderately Good
134.612,33.754,14.313263,Extremely Good
71.371,47.462,20.537284,Moderately Good
117.583,73.311,19.430388,Moderately Bad
119.606,97.908,13.785908,Moderately Good
313.085,99.826,18.646999,Extremely Bad
84.009,74.903,16.038452,Moderately Bad
19.168,32.455,21.820753,Moderately Good
82.438,30.995,18.350675,Moderately Good
345.234,44.894,12.461274,Moderately Good
299.662,75.001,22.105003,Extremely Bad
70.568,50.421,21.525437,Moderately Bad
385.118,87.21,11.577886,Moderately Bad
379.495,71.993,23.197229,Extremely Bad
457.629,38.911,15.447302,Moderately Bad
118.707,30.064,16.955584,Moderately Good
334.785,66.146,11.816538,Moderately Bad
387.981,61.742,14.704505,Moderately Bad
191.164,66.262,17.272894,Moderately Bad
3.674,83.833,19.242195,Moderately Bad
364.602,83.164,16.714983,Extremely Bad
373.018,77.239,20.039325,Extremely Bad
442.645,35.05,13.014355,Moderately Good
354.394,14.0,23.170081,Moderately Bad
289.142,60.002,21.442972,Extremely Bad
444.65,52.013,13.520129,Moderately Bad
138.894,23.706,16.791225,Moderately Good
2.443,94.363,14.680318,Moderately Good
236.641,61.64,24.825728,Moderately Bad
367.673,98.741,22.764036,Extremely Bad
323.808,99.72,24.028058,Extremely Bad
181.558,57.909,19.793829,Moderately Bad
67.994,85.199,19.548304,Moderately Bad
323.728,14.421,14.533588,Moderately Good
151.758,24.598,22.036293,Moderately Good
140.409,5.639,11.823381,Extremely Good
212.133,39.123,20.688605,Moderately Good
75.589,95.108,17.028154,Moderately Bad
88.133,38.606,20.195932,Moderately Good
177.947,52.31,16.927136,Moderately Bad
466.716,18.391,16.278651,Moderately Bad
194.26,37.19,24.822312,Moderately Good
189.257,2.412,22.720484,Moderately Good
114.543,24.9,10.671188,Extremely Good
309.484,37.752,19.731336,Moderately Bad
481.661,40.408,10.658942,Moderately Good
41.068,48.507,20.116394,Moderately Good
278.027,88.773,22.69585,Extremely Bad
25.394,66.126,18.294196,Moderately Bad
139.088,37.292,13.058008,Extremely Good
483.048,40.357,17.530604,Moderately Bad
218.211,10.846,24.632144,Moderately Good
204.113,44.287,10.126095,Extremely Good
201.851,10.435,13.557088,Extremely Good
168.54,68.868,17.051522,Moderately Bad
313.028,42.747,21.580628,Moderately Bad
491.733,83.643,20.417779,Extremely Bad
163.662,36.834,22.667212,Moderately Good
395.017,55.795,18.241324,Extremely Bad
412.261,64.425,18.001963,Extremely Bad
454.543,20.561,14.434001,Moderately Good
115.895,2.981,22.398193,Moderately Good
